classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.41694444444444445, 0.41694444444444445, 0.5808333333333332, 0.25305555555555553, 0.49833333333333335]",0.25305555555555553,0.4332222222222223,0.10864479443592631,0.5666666666666667,3.8,0.4222222222222222,17.84560294151306
svc,"[0.41583333333333333, 0.33555555555555555, 0.24972222222222223, 0.33222222222222225, 0.08694444444444448]",0.08694444444444448,0.28405555555555556,0.11168637194847159,0.7166666666666666,3.2,0.35555555555555557,13.30765404701233
