classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.36500000000000005, 0.26499999999999996, 0.24499999999999997, 0.3566666666666667, 0.3716666666666667, 0.039999999999999994, 0.05166666666666666, 0.4566666666666666, 0.5233333333333333, 0.5616666666666666]",0.039999999999999994,0.32366666666666666,0.16833960384360602,0.7,32.2,0.5366666666666667,19.35878655910492
svc,"[0.15000000000000002, 0.3466666666666667, 0.37, 0.03833333333333333, 0.4533333333333333, 0.35000000000000003, 0.3466666666666667, 0.35500000000000004, 0.3533333333333334, 0.7333333333333334]",0.03833333333333333,0.3496666666666667,0.17181837956271023,0.6666666666666666,29.8,0.4966666666666666,33.81324725151062
