classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.08694444444444448,0.31838888888888894,0.14225774296008906,0.6833333333333333,4.4,0.4888888888888888,55.858025789260864
svc,0.08583333333333337,0.3005555555555556,0.14440576405170957,0.7,3.2,0.35555555555555557,33.04435157775879
