classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.16833333333333328,0.2847222222222222,0.15235264080577604,0.7166666666666667,3.8,0.4222222222222222,6.738325786590576
svc,0.08472222222222225,0.2836111111111111,0.17003095215682942,0.7166666666666667,2.8,0.31111111111111106,5.39603476524353
