classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.24972222222222223,0.41494444444444445,0.1733715591752701,0.5833333333333333,2.2,0.24444444444444446,6.401660966873169
svc,0.24972222222222223,0.38216666666666665,0.11220426148901964,0.6166666666666667,2.4,0.26666666666666666,4.417961072921753
