classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.0891666666666667,0.36899999999999994,0.16134940232188533,0.6333333333333333,5.4,0.6,7.520101165771484
svc,0.17055555555555552,0.2358888888888889,0.08002360762786055,0.7666666666666667,4.4,0.48888888888888893,3.950388860702515
