classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.21823529411764703, 0.15823529411764703, 0.16705882352941173, 0.11882352941176469, 0.10705882352941173]",0.10705882352941173,0.15388235294117644,0.039383835582511656,0.8800000000000001,15.6,0.45882352941176474,5.002824974060059
svc,"[0.4611764705882353, 0.04999999999999999, 0.21529411764705877, 0.09529411764705881, 0.15235294117647058]",0.04999999999999999,0.1948235294117647,0.1442543889097423,0.8266666666666665,13.2,0.38823529411764707,11.842642021179199
