classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.00181818181818182, 0.2484090909090909, 0.24931818181818183, 0.24886363636363637, 0.2484090909090909]",0.00181818181818182,0.19936363636363635,0.09877330251265368,0.8,3.0,0.13636363636363635,9.314544200897217
svc,"[0.3721590909090909, 0.2484090909090909, 0.12420454545454546, 0.12465909090909091, 0.3717045454545454]",0.12420454545454546,0.24822727272727274,0.11068558888480855,0.75,1.6,0.07272727272727274,10.7803475856781
