classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.04999999999999999, 0.27045454545454545, 0.1534090909090909, 0.15795454545454546, 0.1534090909090909]",0.04999999999999999,0.15704545454545454,0.06978198043469697,0.875,9.8,0.4454545454545455,6.603510093688965
svc,"[0.25227272727272726, 0.36022727272727273, 0.4284090909090909, 0.16249999999999998, 0.13977272727272727]",0.13977272727272727,0.2686363636363637,0.11140444521303063,0.75,9.6,0.43636363636363634,8.012327814102173
