classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.1534090909090909, 0.16704545454545452, 0.17159090909090907, 0.06363636363636362, 0.1943181818181818]",0.06363636363636362,0.15,0.045146684712123304,0.9,13.2,0.6,5.530351734161377
svc,"[0.509090909090909, 0.3875, 0.28409090909090906, 0.1852272727272727, 0.26590909090909093]",0.1852272727272727,0.32636363636363636,0.11179277242712135,0.7,12.4,0.5636363636363637,6.844126272201538
