classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.2525, 0.25113636363636366, 0.37852272727272723, 0.3767045454545454, 0.2534090909090909]",0.25113636363636366,0.3024545454545454,0.0613740984347443,0.7,12.0,0.5454545454545454,2.4832359790802
svc,"[0.12829545454545455, 0.2515909090909091, 0.25295454545454543, 0.2520454545454546, 0.1278409090909091]",0.1278409090909091,0.20254545454545453,0.06081219395716863,0.8,10.0,0.4545454545454546,1.3656105995178223
