classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.38295454545454544, 0.28409090909090906, 0.14886363636363636, 0.03181818181818181, 0.1534090909090909]",0.03181818181818181,0.20022727272727275,0.12133767172033752,0.825,9.4,0.42727272727272725,9.759344434738159
svc,"[0.17613636363636362, 0.14886363636363636, 0.06363636363636362, 0.14886363636363636, 0.3738636363636364]",0.06363636363636362,0.18227272727272725,0.10300645891647961,0.85,10.4,0.4727272727272728,12.489166069030762
