classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.13557692307692307, 0.37596153846153846, 0.05384615384615383, 0.15865384615384615, 0.030769230769230764, 0.25576923076923075, 0.15096153846153845, 0.26346153846153847, 0.030769230769230764, 0.023076923076923075]",0.023076923076923075,0.14788461538461534,0.11364213137594982,0.875,4.6,0.3538461538461538,14.585301876068115
svc,"[0.15096153846153845, 0.3173076923076923, 0.32499999999999996, 0.25576923076923075, 0.48846153846153845, 0.48846153846153845, 0.55, 0.27115384615384613, 0.05384615384615383, 0.32499999999999996]",0.05384615384615383,0.3225961538461538,0.146823648646174,0.7125,8.3,0.6384615384615385,9.799707436561585
