classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.00307692307692308, 0.00307692307692308, 0.4973076923076923, 0.1437362637362638, 0.4273626373626374]",0.00307692307692308,0.2149120879120879,0.20961716790968712,0.7857142857142858,3.6,0.27692307692307694,8.642764854431153
svc,"[0.12759615384615386, 0.00230769230769231, 0.869326923076923, 0.1437362637362638, 0.14450549450549457]",0.00230769230769231,0.2574945054945056,0.31049645819633676,0.7428571428571429,3.8,0.2923076923076923,5.951051568984985
