classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.1268269230769231, 0.3758653846153846, 0.12836538461538463, 0.7125274725274726, 0.00384615384615385]",0.00384615384615385,0.2694862637362637,0.2523622349044434,0.7321428571428571,5.6,0.43076923076923074,18.126539087295534
svc,"[0.25134615384615383, 0.7471153846153845, 0.6241346153846155, 0.28593406593406595, 0.8531868131868132]",0.25134615384615383,0.5523434065934065,0.24296919118479232,0.44642857142857145,5.6,0.43076923076923074,12.164614200592041
