classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.2839935064935065,0.42619480519480524,0.1265496428678009,0.5714285714285714,8.4,0.19090909090909092,1014.3231276512146
svc,0.28285714285714286,0.31146103896103894,0.03438789623773569,0.6857142857142857,1.4,0.031818181818181815,198.3947654247284
