classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.34032258064516135, 0.4149193548387096, 0.1411290322580645, 0.36935483870967745, 0.25725806451612904, 0.29879032258064514, 0.25725806451612904, 0.2407258064516129, 0.25725806451612904, 0.28629032258064513]",0.1411290322580645,0.28633064516129025,0.07224776937387424,0.7193548387096775,2.7,0.3375,104.54512639045716
svc,"[0.2737903225806452, 0.28629032258064513, 0.3858870967741935, 0.42741935483870963, 0.26975806451612905, 0.32782258064516134, 0.2116935483870968, 0.3153225806451614, 0.1536290322580645, 0.26975806451612905]",0.1536290322580645,0.2921370967741936,0.07478599584345726,0.7129032258064517,2.7,0.3375,128.22849202156067
