classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.12556818181818183, 0.3721590909090909, 0.0013636363636363648, 0.2484090909090909, 0.12465909090909091]",0.0013636363636363648,0.17443181818181816,0.1260049889147448,0.825,2.6,0.1181818181818182,6.075865697860718
svc,"[0.12465909090909091, 0.2484090909090909, 0.12420454545454546, 0.3717045454545454, 0.4954545454545454]",0.12420454545454546,0.2728863636363636,0.14420705456660868,0.725,1.4,0.06363636363636364,6.747882843017578
