classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.1278409090909091, 0.25113636363636366, 0.12693181818181817, 0.37488636363636363, 0.12647727272727272]",0.12647727272727272,0.20145454545454547,0.09913735358598724,0.8,7.6,0.34545454545454546,32.20560965538025
svc,"[0.25113636363636366, 0.4990909090909091, 0.0027272727272727297, 0.0013636363636363648, 0.25113636363636366]",0.0013636363636363648,0.20109090909090907,0.18603881892970706,0.8,6.8,0.3090909090909091,38.49030871391297
