classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.0050000000000000044,0.18567394957983197,0.10254741778596667,0.818095238095238,19.0,0.5588235294117647,712.8430792331695
svc,0.003823529411764709,0.05868571428571427,0.04991863292540898,0.9447619047619048,13.6,0.39999999999999997,55.068818140029904
