classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.1440756302521009,0.25327058823529414,0.09504306835786779,0.7466666666666666,8.4,0.24705882352941178,2.900770902633667
svc,0.0020588235294117666,0.19080672268907561,0.23970632262680605,0.8095238095238095,7.6,0.2235294117647059,4.563412809371949
