classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.11294117647058821, 0.16999999999999998, 0.2329411764705882, 0.09529411764705881, 0.23882352941176466, 0.29000000000000004, 0.4070588235294118, 0.15117647058823527, 0.35294117647058826, 0.16117647058823525]",0.09529411764705881,0.22123529411764703,0.0978677343438865,0.8133333333333332,18.1,0.5323529411764707,5.036548185348511
svc,"[0.17588235294117643, 0.10705882352941173, 0.05588235294117646, 0.12176470588235291, 0.2841176470588236, 0.06764705882352941, 0.12470588235294117, 0.3194117647058824, 0.3370588235294118, 0.5141176470588236]",0.05588235294117646,0.2107647058823529,0.1403310593859168,0.8400000000000001,22.7,0.6676470588235295,17.544964408874513
