classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.13758823529411762, 0.3355882352941177, 0.13758823529411762, 0.13699999999999998, 0.07158823529411765]",0.07158823529411765,0.1638705882352941,0.08956175036268377,0.8400000000000001,18.6,0.5470588235294118,7.34563455581665
svc,"[0.0035294117647058855, 0.26870588235294124, 0.1361176470588235, 0.0050000000000000044, 0.2692941176470589]",0.0035294117647058855,0.13652941176470593,0.11839446120028835,0.8666666666666666,15.4,0.45294117647058824,17.5941885471344
