classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.00307692307692308,0.13420604395604396,0.11940497427113637,0.8678571428571429,4.4,0.3384615384615385,63.86906695365906
svc,0.00307692307692308,0.3649505494505495,0.294217700200205,0.6357142857142857,5.6,0.43076923076923074,36.27989497184753
