classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.12605769230769232,0.21137637362637363,0.0640104327193674,0.7892857142857144,3.6,0.27692307692307694,47.08407888412476
svc,0.12605769230769232,0.18693406593406597,0.06736542119536823,0.8142857142857143,4.0,0.3076923076923077,25.67458291053772
