classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.00230769230769231,0.21829395604395602,0.14420349883480127,0.7821428571428571,3.4,0.2615384615384616,172.94923191070558
svc,0.24980769230769231,0.5289752747252747,0.19131568779967076,0.4678571428571428,2.8,0.21538461538461542,115.60464148521423
