classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.12836538461538463,0.348195054945055,0.11244688417227545,0.6535714285714285,6.8,0.5230769230769232,6.474087810516357
svc,0.00307692307692308,0.32959340659340663,0.3538769744827625,0.6714285714285715,5.6,0.43076923076923074,4.755855131149292
