classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.0025000000000000022, 0.16999999999999996, 0.0025000000000000022, 0.17499999999999996, 0.335]",0.0025000000000000022,0.13699999999999998,0.1248338896293791,0.8666666666666668,2.0,0.5,51.223326683044434
svc,"[0.0025000000000000022, 0.0025000000000000022, 0.16749999999999995, 0.0025000000000000022, 0.3325]",0.0025000000000000022,0.10149999999999999,0.132,0.9,1.0,0.25,34.103947448730466
