classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.475, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.04999999999999999, 0.19999999999999996, 0.17499999999999996, 0.17499999999999996, 0.024999999999999994]",0.024999999999999994,0.11999999999999997,0.1372953021774598,0.9,1.2,0.3,14.795418643951416
svc,"[0.024999999999999994, 0.775, 0.17499999999999996, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994]",0.024999999999999994,0.14499999999999996,0.22045407685048604,0.8666666666666668,1.0,0.25,9.179579162597657
