classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.04999999999999999, 0.04999999999999999, 0.22499999999999995, 0.17499999999999996, 0.07499999999999998]",0.04999999999999999,0.11499999999999996,0.0717635004720366,0.9333333333333333,2.2,0.55,13.940452337265015
svc,"[0.22499999999999995, 0.04999999999999999, 0.19999999999999996, 0.32500000000000007, 0.17499999999999996]",0.04999999999999999,0.19499999999999998,0.08860022573334678,0.8333333333333334,1.8,0.45,9.324601316452027
