classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.28049999999999997, 0.271, 0.24549999999999994, 0.23349999999999993, 0.277, 0.23549999999999993, 0.28900000000000003, 0.2975, 0.23200000000000004, 0.255]",0.23200000000000004,0.26165000000000005,0.023177629300685627,0.7765000000000001,24.2,0.605,7.436181831359863
svc,"[0.21350000000000002, 0.20700000000000002, 0.18100000000000002, 0.21450000000000005, 0.21300000000000002, 0.1885, 0.19800000000000004, 0.1995, 0.22950000000000004, 0.20650000000000002]",0.18100000000000002,0.2051,0.013268006632497597,0.8385,23.9,0.5975,122.60534336566926
