classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.334, 0.26400000000000007, 0.3065, 0.3155, 0.242, 0.22199999999999998, 0.38100000000000006, 0.23950000000000002, 0.255, 0.3245]",0.22199999999999998,0.2884,0.048665593595475655,0.6889999999999998,3.4,0.085,43.487248158454896
svc,"[0.2575, 0.291, 0.2865000000000001, 0.23700000000000002, 0.208, 0.217, 0.228, 0.291, 0.2305, 0.316]",0.208,0.25625,0.03549947182705681,0.7250000000000001,3.5,0.0875,2082.1082105636597
