classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.2253333333333333,0.46823333333333333,0.189709473786747,0.5333333333333333,37.4,0.6233333333333334,374.813706445694
svc,0.11966666666666671,0.3808000000000001,0.16353166190204407,0.6222222222222222,40.8,0.68,15.130080890655517
