classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.33433333333333337,0.4881333333333333,0.08806042117647281,0.5111111111111111,24.8,0.4133333333333334,576.6656990528106
svc,0.22449999999999998,0.37849999999999995,0.16463309374349852,0.6222222222222222,27.0,0.45,42.70045938491821
