classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.25194444444444447,0.36922222222222223,0.09952113740368654,0.6333333333333334,5.6,0.6222222222222221,60.17546901702881
svc,0.33333333333333337,0.3832777777777778,0.06539207487754246,0.6166666666666666,3.4,0.3777777777777777,37.57232146263122
