classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.20422077922077922, 0.2474025974025974, 0.4584415584415584, 0.437987012987013, 0.38279220779220774]",0.20422077922077922,0.3461688311688311,0.10225559534926562,0.6714285714285715,22.2,0.5045454545454545,8.859406471252441
svc,"[0.19285714285714287, 0.38571428571428573, 0.4191558441558441, 0.29058441558441556, 0.4857142857142857]",0.19285714285714287,0.3548051948051948,0.1025524724897594,0.6714285714285714,26.0,0.5909090909090909,20.942498874664306
