classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.0050000000000000044,0.11059999999999999,0.06736959362597282,0.8933333333333333,17.0,0.5,1.9691759109497071
svc,0.07041176470588234,0.12385882352941176,0.049485303819595226,0.8800000000000001,17.2,0.5058823529411764,4.061710786819458
