classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.33222222222222225,0.3672222222222222,0.06612371495168996,0.6333333333333333,3.8,0.42222222222222217,6.3519453525543215
svc,0.0880555555555556,0.20155555555555557,0.06564156316553418,0.8,3.2,0.35555555555555557,4.302791261672974
