classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.1978629032258065,0.2934193548387096,0.05984140720813073,0.7096774193548387,4.8,0.6,10.697302389144898
svc,0.1991129032258065,0.30105645161290323,0.055142920446220385,0.7032258064516128,5.8,0.725,13.95643129348755
