classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.11250000000000004,0.35473333333333334,0.2246445241313979,0.6444444444444444,16.4,0.2733333333333333,2.4565131187438967
svc,0.22249999999999998,0.5747333333333333,0.2134297073980096,0.4222222222222222,16.4,0.2733333333333333,3.898749828338623
