classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.46749999999999997, 0.47000000000000003, 0.55, 0.5425, 0.5399999999999999]",0.46749999999999997,0.514,0.03710121291817829,0.5066666666666667,5.6,0.7,26.9985951423645
svc,"[0.5900000000000001, 0.5575, 0.46499999999999997, 0.48, 0.525]",0.46499999999999997,0.5235,0.046679760067935255,0.49333333333333335,5.4,0.675,103.41351895332336
