classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.5025, 0.47200000000000003, 0.47200000000000003, 0.538, 0.354]",0.354,0.46769999999999995,0.061834941578366526,0.5366666666666666,7.2,0.9,26.415549325942994
svc,"[0.52025, 0.4365, 0.538, 0.552, 0.604]",0.4365,0.5301500000000001,0.05451825382383409,0.47333333333333333,7.0,0.875,95.73261709213257
