classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.5975, 0.5099999999999999, 0.49249999999999994, 0.52, 0.5375, 0.5700000000000001, 0.3875, 0.375, 0.5700000000000001, 0.5525]",0.375,0.5112500000000001,0.07144272181265214,0.525,6.7,0.8375,2.6316227674484254
svc,"[0.5099999999999999, 0.6575, 0.52, 0.5525, 0.5525, 0.3875, 0.44499999999999995, 0.5525, 0.5825, 0.43]",0.3875,0.5189999999999999,0.07573143336818602,0.5233333333333334,7.2,0.9,10.376507878303528
