classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.56, 0.5624999999999999, 0.5025, 0.425, 0.4275]",0.425,0.4955,0.06048553546096785,0.4966666666666667,3.4,0.425,27.185183668136595
svc,"[0.4125, 0.5475, 0.4575, 0.5900000000000001, 0.4875]",0.4125,0.499,0.06319810123729987,0.48999999999999994,3.2,0.4,96.88088150024414
