classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.43500000000000005, 0.46499999999999997, 0.42250000000000004, 0.39499999999999996, 0.5125]",0.39499999999999996,0.446,0.04014349262333808,0.5766666666666667,5.2,0.65,170.5173940181732
svc,"[0.48250000000000004, 0.46749999999999997, 0.585, 0.5675, 0.6025]",0.46749999999999997,0.541,0.055217750769114095,0.4766666666666667,5.6,0.7,647.614310503006
