classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.4225, 0.5025, 0.50375, 0.48724999999999996, 0.5837499999999999]",0.4225,0.49994999999999995,0.051387109278495095,0.5033333333333333,6.6,0.825,26.871061086654663
svc,"[0.5189999999999999, 0.52025, 0.52025, 0.505, 0.5215]",0.505,0.5172,0.006151016176210222,0.48666666666666664,7.2,0.9,107.61810460090638
