classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.00470588235294118,0.1508470588235294,0.0774141658844476,0.8533333333333333,19.2,0.5647058823529412,68.5451265335083
svc,0.006764705882352948,0.11165882352941174,0.06686044340814351,0.8933333333333333,20.6,0.6058823529411764,8.736318445205688
