classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.07041176470588234,0.17654117647058826,0.08929700375092513,0.8266666666666668,16.8,0.49411764705882355,696.6451786041259
svc,0.0698235294117647,0.0836705882352941,0.02652221370981698,0.9199999999999999,15.2,0.4470588235294118,81.61451020240784
