classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.06805882352941175,0.17365882352941175,0.06736497092672482,0.8266666666666665,7.0,0.20588235294117646,1000.200637292862
svc,0.06776470588235294,0.1738941176470588,0.09892541246734285,0.8266666666666668,7.8,0.22941176470588237,212.54080023765565
