classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.17499999999999996, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996, 0.024999999999999994, 0.17499999999999996, 0.024999999999999994, 0.17499999999999996, 0.024999999999999994]",0.024999999999999994,0.09999999999999998,0.07499999999999998,0.9166666666666667,1.0,0.25,10.572461676597595
svc,"[0.024999999999999994, 0.475, 0.32500000000000007, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994]",0.024999999999999994,0.14499999999999996,0.14696938456699069,0.8666666666666668,1.0,0.25,6.724941682815552
