classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.32500000000000007, 0.32500000000000007, 0.17499999999999996, 0.6250000000000001]",0.024999999999999994,0.16,0.19500000000000003,0.85,1.0,0.25,14.59818093776703
svc,"[0.32500000000000007, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.32500000000000007, 0.024999999999999994]",0.024999999999999994,0.11499999999999999,0.12000000000000002,0.9,1.0,0.25,8.729853892326355
