classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.32500000000000007, 0.17499999999999996, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996]",0.024999999999999994,0.1,0.10062305898749055,0.9166666666666667,1.0,0.25,7.448790884017944
svc,"[0.32500000000000007, 0.32500000000000007, 0.32500000000000007, 0.17499999999999996, 0.32500000000000007, 0.17499999999999996, 0.024999999999999994, 0.17499999999999996, 0.024999999999999994, 0.17499999999999996]",0.024999999999999994,0.205,0.11224972160321829,0.7999999999999999,1.0,0.25,4.926470994949341
