classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.04999999999999999, 0.024999999999999994, 0.024999999999999994, 0.17499999999999996, 0.17499999999999996]",0.024999999999999994,0.08999999999999997,0.06999999999999999,0.9333333333333333,1.2,0.3,8.066114521026611
svc,"[0.024999999999999994, 0.024999999999999994, 0.475, 0.32500000000000007, 0.19999999999999996]",0.024999999999999994,0.20999999999999996,0.17435595774162693,0.8,1.2,0.3,5.295344352722168
