classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.0025000000000000022,0.07050000000000001,0.1322629955807746,0.9333333333333333,1.8,0.45,58.841791486740114
svc,0.0025000000000000022,0.2685,0.26859635142719274,0.7333333333333334,1.8,0.45,29.409114027023314
