classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.2, 0.2928571428571428, 0.4071428571428571, 0.18571428571428575, 0.3571428571428571, 0.14999999999999997, 0.4857142857142857, 0.3571428571428571, 0.2928571428571428, 0.3285714285714285]",0.14999999999999997,0.3057142857142857,0.09932424740439254,0.7571428571428571,6.1,0.8714285714285713,17.229546308517456
svc,"[0.07142857142857141, 0.4214285714285714, 0.3571428571428571, 0.3571428571428571, 0.3571428571428571, 0.4071428571428571, 0.2285714285714286, 0.09999999999999998, 0.2928571428571428, 0.2928571428571428]",0.07142857142857141,0.28857142857142853,0.1149622830784612,0.7857142857142857,6.7,0.9571428571428571,15.196483993530274
