classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.1997647058823529, 0.24926470588235294, 0.24926470588235294, 0.24926470588235294, 0.002941176470588238]",0.002941176470588238,0.1901,0.09552300145110797,0.8099999999999999,3.4,0.2,5.756130123138428
svc,"[0.0017647058823529428, 0.0017647058823529428, 0.24926470588235294, 0.49676470588235294, 0.49676470588235294]",0.0017647058823529428,0.24926470588235294,0.22137072977247918,0.75,3.0,0.17647058823529413,5.8834004402160645
