classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.20235294117647054, 0.14823529411764702, 0.2623529411764705, 0.27411764705882347, 0.2623529411764705, 0.5652941176470587, 0.19941176470588232, 0.4394117647058824, 0.2594117647058823, 0.32529411764705884]",0.14823529411764702,0.29382352941176465,0.11743606078927553,0.7666666666666667,28.5,0.8382352941176471,0.5209677219390869
svc,"[0.20823529411764702, 0.08235294117647056, 0.13941176470588232, 0.20823529411764702, 0.30764705882352944, 0.3047058823529412, 0.19058823529411761, 0.21705882352941172, 0.2652941176470588, 0.14235294117647054]",0.08235294117647056,0.2065882352941176,0.0690873776021687,0.86,27.4,0.8058823529411765,0.9647159099578857
