classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.22411764705882348, 0.4070588235294118, 0.2958823529411765, 0.35000000000000003, 0.10411764705882351, 0.4758823529411765, 0.35294117647058826, 0.35294117647058826, 0.22999999999999995, 0.22411764705882348]",0.10411764705882351,0.30170588235294116,0.10260396870717853,0.72,16.9,0.4970588235294118,5.641811800003052
svc,"[0.12176470588235291, 0.16999999999999998, 0.04117647058823528, 0.1276470588235294, 0.23882352941176466, 0.16999999999999998, 0.33235294117647063, 0.11882352941176469, 0.21823529411764703, 0.23588235294117643]",0.04117647058823528,0.1774705882352941,0.07780689876103332,0.86,17.5,0.5147058823529411,10.235636758804322
