classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.20211764705882349, 0.24985294117647058, 0.7460294117647058, 0.004117647058823533, 0.25161764705882356]",0.004117647058823533,0.2907470588235294,0.2451518113093095,0.71,6.2,0.3647058823529411,33.10377736091614
svc,"[0.4001176470588236, 0.7466176470588235, 0.0035294117647058855, 0.002941176470588238, 0.4973529411764706]",0.002941176470588238,0.3301117647058823,0.28984278903043487,0.67,5.8,0.3411764705882353,37.41061043739319
