classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.20152941176470585, 0.4973529411764706, 0.24985294117647058, 0.7448529411764705, 0.24985294117647058]",0.20152941176470585,0.3886882352941176,0.206029230465554,0.61,4.4,0.25882352941176473,18.92722878456116
svc,"[0.5963529411764705, 0.00235294117647059, 0.002941176470588238, 0.4979411764705882, 0.0017647058823529428]",0.0017647058823529428,0.22027058823529408,0.2687020232544557,0.78,4.2,0.24705882352941178,20.381311893463135
