classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.6004705882352941, 0.4973529411764706, 0.5014705882352941, 0.4985294117647059, 0.4961764705882353]",0.4961764705882353,0.5187999999999999,0.04087319575819694,0.48,6.8,0.4,7.275569105148316
svc,"[0.19917647058823526, 0.2504411764705882, 0.7448529411764705, 0.25220588235294117, 0.9917647058823529]",0.19917647058823526,0.4876882352941176,0.32099966292601595,0.51,4.4,0.25882352941176473,7.85534176826477
