classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.7376470588235295, 0.5929411764705883, 0.3835294117647059, 0.20941176470588233, 0.37764705882352945, 0.19764705882352937, 0.5576470588235295, 0.3894117647058824, 0.371764705882353, 0.19764705882352937]",0.19764705882352937,0.4015294117647059,0.17203447791560714,0.58,4.0,0.2352941176470588,5.24073748588562
svc,"[0.7729411764705884, 0.5517647058823529, 0.20352941176470585, 0.743529411764706, 0.017647058823529408, 0.21529411764705877, 0.20352941176470585, 0.371764705882353, 0.37764705882352945, 0.4011764705882353]",0.017647058823529408,0.3858823529411765,0.23172110667843107,0.6,4.4,0.2588235294117647,5.494250154495239
