classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.20941176470588233, 0.5811764705882353, 0.02941176470588235, 0.3894117647058824, 0.7611764705882353, 0.39529411764705885, 0.04117647058823528, 0.02941176470588235, 0.3835294117647059, 0.7611764705882353]",0.02941176470588235,0.35811764705882354,0.2676444473046478,0.6399999999999999,5.8,0.3411764705882353,8.10177206993103
svc,"[0.3894117647058824, 0.035294117647058816, 0.4011764705882353, 0.4070588235294118, 0.1917647058823529, 0.5988235294117648, 0.41882352941176476, 0.4011764705882353, 0.22117647058823525, 0.20941176470588233]",0.035294117647058816,0.3274117647058824,0.15232641149892037,0.6799999999999999,6.7,0.3941176470588235,9.102890038490296
