classifier,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,0.14857142857142863,0.26171428571428573,0.07211470454938365,0.7428571428571429,5.0,0.7142857142857143,77.75675830841064
svc,0.15000000000000008,0.30528571428571427,0.12153323220671883,0.7,5.8,0.8285714285714285,63.83373394012451
